idx1,idx2,Lat,Lon,Label,Name
3,6,39.97,46.26,15,other_land
4,6,40.3,45.85,15,other_land
5,6,40.63,45.43,15,other_land
6,6,40.96,45.0,15,other_land
7,6,41.28,44.57,15,other_land
8,6,41.61,44.13,15,other_land
9,6,41.93,43.68,15,other_land
10,6,42.25,43.23,15,other_land
11,6,42.57,42.77,15,other_land
12,6,42.88,42.3,15,other_land
13,6,43.2,41.82,15,other_land
14,6,43.51,41.34,15,other_land
15,6,43.82,40.85,15,other_land
16,6,44.12,40.36,15,other_land
17,6,44.43,39.85,15,other_land
18,6,44.73,39.34,15,other_land
19,6,45.03,38.83,15,other_land
20,6,45.33,38.3,15,other_land
21,6,45.62,37.77,15,other_land
22,6,45.91,37.22,14,other_sea
23,6,46.2,36.67,14,other_sea
24,6,46.48,36.12,14,other_sea
25,6,46.77,35.55,15,other_land
26,6,47.04,34.98,15,other_land
27,6,47.32,34.4,15,other_land
28,6,47.59,33.81,15,other_land
29,6,47.86,33.21,15,other_land
30,6,48.12,32.6,15,other_land
31,6,48.38,31.99,15,other_land
32,6,48.63,31.36,15,other_land
33,6,48.89,30.73,15,other_land
34,6,49.13,30.09,15,other_land
35,6,49.38,29.44,15,other_land
36,6,49.61,28.79,15,other_land
37,6,49.85,28.12,15,other_land
38,6,50.08,27.45,15,other_land
39,6,50.3,26.77,15,other_land
40,6,50.52,26.08,15,other_land
41,6,50.73,25.38,15,other_land
42,6,50.94,24.67,15,other_land
43,6,51.15,23.96,15,other_land
44,6,51.34,23.23,15,other_land
45,6,51.54,22.5,15,other_land
46,6,51.72,21.76,15,other_land
47,6,51.9,21.02,15,other_land
48,6,52.08,20.26,15,other_land
49,6,52.25,19.5,15,other_land
50,6,52.41,18.74,15,other_land
51,6,52.57,17.96,15,other_land
52,6,52.72,17.18,15,other_land
53,6,52.86,16.39,15,other_land
54,6,53.0,15.59,15,other_land
55,6,53.13,14.79,15,other_land
56,6,53.26,13.99,15,other_land
57,6,53.38,13.17,15,other_land
58,6,53.49,12.35,15,other_land
59,6,53.59,11.53,15,other_land
60,6,53.69,10.7,15,other_land
61,6,53.78,9.87,15,other_land
62,6,53.86,9.03,14,other_sea
63,6,53.93,8.19,14,other_sea
64,6,54.0,7.35,14,other_sea
65,6,54.06,6.5,14,other_sea
66,6,54.12,5.65,14,other_sea
67,6,54.16,4.79,14,other_sea
68,6,54.2,3.94,14,other_sea
69,6,54.23,3.08,14,other_sea
70,6,54.25,2.22,14,other_sea
71,6,54.27,1.36,14,other_sea
72,6,54.28,0.5,14,other_sea
73,6,54.28,-0.36,14,other_sea
74,6,54.27,-1.22,15,other_land
75,6,54.26,-2.08,15,other_land
76,6,54.23,-2.94,15,other_land
77,6,54.21,-3.8,14,other_sea
78,6,54.17,-4.65,14,other_sea
79,6,54.12,-5.5,14,other_sea
80,6,54.07,-6.36,15,other_land
81,6,54.01,-7.2,15,other_land
82,6,53.95,-8.05,15,other_land
83,6,53.87,-8.89,15,other_land
84,6,53.79,-9.73,14,other_sea
85,6,53.7,-10.56,14,other_sea
86,6,53.61,-11.39,14,other_sea
87,6,53.5,-12.22,14,other_sea
88,6,53.39,-13.04,14,other_sea
89,6,53.28,-13.85,14,other_sea
90,6,53.15,-14.66,14,other_sea
91,6,53.02,-15.46,14,other_sea
92,6,52.89,-16.26,14,other_sea
93,6,52.74,-17.05,14,other_sea
94,6,52.6,-17.83,14,other_sea
95,6,52.44,-18.61,14,other_sea
96,6,52.28,-19.38,14,other_sea
97,6,52.11,-20.14,14,other_sea
98,6,51.93,-20.89,14,other_sea
99,6,51.75,-21.64,14,other_sea
100,6,51.57,-22.38,14,other_sea
101,6,51.38,-23.11,14,other_sea
102,6,51.18,-23.84,14,other_sea
103,6,50.98,-24.55,14,other_sea
104,6,50.77,-25.26,14,other_sea
105,6,50.56,-25.96,14,other_sea
106,6,50.34,-26.65,14,other_sea
107,6,50.11,-27.33,14,other_sea
108,6,49.89,-28.01,14,other_sea
109,6,49.65,-28.68,14,other_sea
110,6,49.42,-29.33,14,other_sea
111,6,49.17,-29.98,14,other_sea
112,6,48.93,-30.63,14,other_sea
113,6,48.68,-31.26,14,other_sea
114,6,48.42,-31.88,14,other_sea
115,6,48.16,-32.5,14,other_sea
116,6,47.9,-33.11,14,other_sea
117,6,47.63,-33.71,14,other_sea
118,6,47.36,-34.3,14,other_sea
119,6,47.09,-34.88,14,other_sea
120,6,46.81,-35.46,14,other_sea
121,6,46.53,-36.02,14,other_sea
122,6,46.25,-36.58,14,other_sea
123,6,45.96,-37.13,14,other_sea
124,6,45.67,-37.68,14,other_sea
125,6,45.38,-38.21,14,other_sea
126,6,45.08,-38.74,14,other_sea
127,6,44.78,-39.26,14,other_sea
128,6,44.48,-39.77,14,other_sea
129,6,44.17,-40.27,14,other_sea
130,6,43.87,-40.77,14,other_sea
131,6,43.56,-41.26,14,other_sea
132,6,43.25,-41.74,14,other_sea
133,6,42.93,-42.22,14,other_sea
134,6,42.62,-42.69,14,other_sea
135,6,42.3,-43.15,14,other_sea
136,6,41.98,-43.6,14,other_sea
137,6,41.66,-44.05,14,other_sea
138,6,41.34,-44.49,14,other_sea
139,6,41.01,-44.93,14,other_sea
140,6,40.68,-45.36,14,other_sea
141,6,40.36,-45.78,14,other_sea
142,6,40.03,-46.19,14,other_sea
143,6,39.7,-46.6,14,other_sea
144,6,39.36,-47.01,14,other_sea
145,6,39.03,-47.4,14,other_sea
1,7,39.62,47.5,15,other_land
2,7,39.95,47.1,15,other_land
3,7,40.29,46.7,15,other_land
4,7,40.62,46.28,15,other_land
5,7,40.95,45.86,15,other_land
6,7,41.28,45.43,15,other_land
7,7,41.61,45.0,15,other_land
8,7,41.94,44.56,15,other_land
9,7,42.26,44.11,15,other_land
10,7,42.59,43.66,15,other_land
11,7,42.91,43.2,15,other_land
12,7,43.23,42.73,15,other_land
13,7,43.54,42.26,15,other_land
14,7,43.86,41.77,15,other_land
15,7,44.17,41.28,15,other_land
16,7,44.48,40.79,15,other_land
17,7,44.79,40.28,15,other_land
18,7,45.1,39.77,15,other_land
19,7,45.4,39.25,15,other_land
20,7,45.7,38.72,15,other_land
21,7,46.0,38.19,15,other_land
22,7,46.29,37.64,14,other_sea
23,7,46.58,37.09,14,other_sea
24,7,46.87,36.53,15,other_land
25,7,47.16,35.96,15,other_land
26,7,47.44,35.39,15,other_land
27,7,47.72,34.8,15,other_land
28,7,47.99,34.21,15,other_land
29,7,48.26,33.61,15,other_land
30,7,48.53,33.0,15,other_land
31,7,48.79,32.38,15,other_land
32,7,49.05,31.75,15,other_land
33,7,49.3,31.11,15,other_land
34,7,49.56,30.47,15,other_land
35,7,49.8,29.82,15,other_land
36,7,50.04,29.15,15,other_land
37,7,50.28,28.48,15,other_land
38,7,50.51,27.8,15,other_land
39,7,50.74,27.12,15,other_land
40,7,50.96,26.42,15,other_land
41,7,51.18,25.71,15,other_land
42,7,51.39,25.0,15,other_land
43,7,51.6,24.28,15,other_land
44,7,51.8,23.55,15,other_land
45,7,52.0,22.81,15,other_land
46,7,52.18,22.06,15,other_land
47,7,52.37,21.31,15,other_land
48,7,52.55,20.55,15,other_land
49,7,52.72,19.78,15,other_land
50,7,52.88,19.0,15,other_land
51,7,53.04,18.22,15,other_land
52,7,53.2,17.42,15,other_land
53,7,53.34,16.63,15,other_land
54,7,53.48,15.82,15,other_land
55,7,53.62,15.01,15,other_land
56,7,53.74,14.19,15,other_land
57,7,53.86,13.37,15,other_land
58,7,53.98,12.54,15,other_land
59,7,54.08,11.7,15,other_land
60,7,54.18,10.86,15,other_land
61,7,54.27,10.02,15,other_land
62,7,54.36,9.17,15,other_land
63,7,54.43,8.31,14,other_sea
64,7,54.5,7.46,14,other_sea
65,7,54.56,6.6,14,other_sea
66,7,54.62,5.73,14,other_sea
67,7,54.66,4.87,14,other_sea
68,7,54.7,4.0,14,other_sea
69,7,54.73,3.13,14,other_sea
70,7,54.76,2.26,14,other_sea
71,7,54.77,1.38,14,other_sea
72,7,54.78,0.51,14,other_sea
73,7,54.78,-0.36,14,other_sea
74,7,54.78,-1.24,14,other_sea
75,7,54.76,-2.11,15,other_land
76,7,54.74,-2.98,15,other_land
77,7,54.71,-3.85,14,other_sea
78,7,54.67,-4.72,14,other_sea
79,7,54.63,-5.59,15,other_land
80,7,54.57,-6.45,15,other_land
81,7,54.51,-7.31,15,other_land
82,7,54.44,-8.17,15,other_land
83,7,54.37,-9.02,14,other_sea
84,7,54.29,-9.88,14,other_sea
85,7,54.2,-10.72,14,other_sea
86,7,54.1,-11.56,14,other_sea
87,7,53.99,-12.4,14,other_sea
88,7,53.88,-13.23,14,other_sea
89,7,53.76,-14.05,14,other_sea
90,7,53.64,-14.87,14,other_sea
91,7,53.51,-15.69,14,other_sea
92,7,53.37,-16.49,14,other_sea
93,7,53.22,-17.29,14,other_sea
94,7,53.07,-18.08,14,other_sea
95,7,52.91,-18.87,14,other_sea
96,7,52.75,-19.65,14,other_sea
97,7,52.58,-20.42,14,other_sea
98,7,52.4,-21.18,14,other_sea
99,7,52.22,-21.94,14,other_sea
100,7,52.03,-22.69,14,other_sea
101,7,51.83,-23.43,14,other_sea
102,7,51.63,-24.16,14,other_sea
103,7,51.43,-24.88,14,other_sea
104,7,51.22,-25.6,14,other_sea
105,7,51.0,-26.3,14,other_sea
106,7,50.78,-27.0,14,other_sea
107,7,50.55,-27.69,14,other_sea
108,7,50.32,-28.37,14,other_sea
109,7,50.08,-29.04,14,other_sea
110,7,49.84,-29.71,14,other_sea
111,7,49.6,-30.36,14,other_sea
112,7,49.35,-31.01,14,other_sea
113,7,49.09,-31.64,14,other_sea
114,7,48.83,-32.27,14,other_sea
115,7,48.57,-32.89,14,other_sea
116,7,48.31,-33.5,14,other_sea
117,7,48.04,-34.11,14,other_sea
118,7,47.76,-34.7,14,other_sea
119,7,47.48,-35.29,14,other_sea
120,7,47.2,-35.87,14,other_sea
121,7,46.92,-36.44,14,other_sea
122,7,46.63,-37.0,14,other_sea
123,7,46.34,-37.55,14,other_sea
124,7,46.05,-38.1,14,other_sea
125,7,45.75,-38.63,14,other_sea
126,7,45.45,-39.16,14,other_sea
127,7,45.15,-39.68,14,other_sea
128,7,44.84,-40.2,14,other_sea
129,7,44.53,-40.7,14,other_sea
130,7,44.22,-41.2,14,other_sea
131,7,43.91,-41.69,14,other_sea
132,7,43.6,-42.18,14,other_sea
133,7,43.28,-42.65,14,other_sea
134,7,42.96,-43.12,14,other_sea
135,7,42.64,-43.58,14,other_sea
136,7,42.32,-44.04,14,other_sea
137,7,41.99,-44.49,14,other_sea
138,7,41.67,-44.93,14,other_sea
139,7,41.34,-45.36,14,other_sea
140,7,41.01,-45.79,14,other_sea
141,7,40.68,-46.21,14,other_sea
142,7,40.34,-46.63,14,other_sea
143,7,40.01,-47.04,14,other_sea
144,7,39.67,-47.44,14,other_sea
145,7,39.34,-47.83,14,other_sea
1,8,39.92,47.94,15,other_land
2,8,40.26,47.54,15,other_land
3,8,40.6,47.13,15,other_land
4,8,40.94,46.72,15,other_land
5,8,41.27,46.3,15,other_land
6,8,41.61,45.87,15,other_land
7,8,41.94,45.44,15,other_land
8,8,42.27,45.0,15,other_land
9,8,42.6,44.55,15,other_land
10,8,42.92,44.1,15,other_land
11,8,43.25,43.64,15,other_land
12,8,43.57,43.17,15,other_land
13,8,43.89,42.69,15,other_land
14,8,44.21,42.21,15,other_land
15,8,44.53,41.72,15,other_land
16,8,44.84,41.22,15,other_land
17,8,45.15,40.72,15,other_land
18,8,45.46,40.2,15,other_land
19,8,45.77,39.68,15,other_land
20,8,46.07,39.15,15,other_land
21,8,46.37,38.61,15,other_land
22,8,46.67,38.07,14,other_sea
23,8,46.97,37.51,14,other_sea
24,8,47.26,36.95,15,other_land
25,8,47.55,36.38,15,other_land
26,8,47.83,35.8,15,other_land
27,8,48.11,35.21,15,other_land
28,8,48.39,34.62,15,other_land
29,8,48.67,34.01,15,other_land
30,8,48.94,33.4,15,other_land
31,8,49.2,32.78,14,other_sea
32,8,49.46,32.14,14,other_sea
33,8,49.72,31.5,15,other_land
34,8,49.98,30.85,15,other_land
35,8,50.23,30.2,15,other_land
36,8,50.47,29.53,15,other_land
37,8,50.71,28.85,15,other_land
38,8,50.95,28.17,15,other_land
39,8,51.18,27.47,15,other_land
40,8,51.4,26.77,15,other_land
41,8,51.63,26.06,15,other_land
42,8,51.84,25.34,15,other_land
43,8,52.05,24.61,15,other_land
44,8,52.25,23.87,15,other_land
45,8,52.45,23.13,15,other_land
46,8,52.65,22.37,15,other_land
47,8,52.83,21.61,15,other_land
48,8,53.01,20.84,15,other_land
49,8,53.19,20.06,15,other_land
50,8,53.36,19.27,15,other_land
51,8,53.52,18.48,15,other_land
52,8,53.68,17.68,15,other_land
53,8,53.82,16.87,15,other_land
54,8,53.97,16.05,15,other_land
55,8,54.1,15.23,15,other_land
56,8,54.23,14.4,14,other_sea
57,8,54.35,13.57,14,other_sea
58,8,54.47,12.72,14,other_sea
59,8,54.57,11.88,14,other_sea
60,8,54.67,11.03,14,other_sea
61,8,54.77,10.17,14,other_sea
62,8,54.85,9.31,15,other_land
63,8,54.93,8.44,14,other_sea
64,8,55.0,7.57,14,other_sea
65,8,55.06,6.7,14,other_sea
66,8,55.12,5.82,14,other_sea
67,8,55.17,4.94,14,other_sea
68,8,55.21,4.06,14,other_sea
69,8,55.24,3.18,14,other_sea
70,8,55.26,2.29,14,other_sea
71,8,55.28,1.4,14,other_sea
72,8,55.29,0.52,14,other_sea
73,8,55.29,-0.37,14,other_sea
74,8,55.28,-1.26,14,other_sea
75,8,55.27,-2.14,15,other_land
76,8,55.24,-3.03,15,other_land
77,8,55.21,-3.91,15,other_land
78,8,55.17,-4.79,15,other_land
79,8,55.13,-5.67,14,other_sea
80,8,55.07,-6.55,15,other_land
81,8,55.01,-7.43,15,other_land
82,8,54.94,-8.3,15,other_land
83,8,54.87,-9.16,14,other_sea
84,8,54.78,-10.02,14,other_sea
85,8,54.69,-10.88,14,other_sea
86,8,54.59,-11.74,14,other_sea
87,8,54.49,-12.58,14,other_sea
88,8,54.37,-13.43,14,other_sea
89,8,54.25,-14.26,14,other_sea
90,8,54.12,-15.09,14,other_sea
91,8,53.99,-15.92,14,other_sea
92,8,53.85,-16.73,14,other_sea
93,8,53.7,-17.54,14,other_sea
94,8,53.55,-18.35,14,other_sea
95,8,53.38,-19.14,14,other_sea
96,8,53.22,-19.93,14,other_sea
97,8,53.04,-20.71,14,other_sea
98,8,52.86,-21.48,14,other_sea
99,8,52.68,-22.25,14,other_sea
100,8,52.49,-23.0,14,other_sea
101,8,52.29,-23.75,14,other_sea
102,8,52.08,-24.49,14,other_sea
103,8,51.88,-25.22,14,other_sea
104,8,51.66,-25.94,14,other_sea
105,8,51.44,-26.65,14,other_sea
106,8,51.22,-27.36,14,other_sea
107,8,50.99,-28.05,14,other_sea
108,8,50.75,-28.74,14,other_sea
109,8,50.51,-29.42,14,other_sea
110,8,50.27,-30.09,14,other_sea
111,8,50.02,-30.75,14,other_sea
112,8,49.77,-31.4,14,other_sea
113,8,49.51,-32.04,14,other_sea
114,8,49.25,-32.67,14,other_sea
115,8,48.98,-33.3,14,other_sea
116,8,48.71,-33.91,14,other_sea
117,8,48.44,-34.52,14,other_sea
118,8,48.16,-35.12,14,other_sea
119,8,47.88,-35.71,14,other_sea
120,8,47.59,-36.29,14,other_sea
121,8,47.31,-36.86,14,other_sea
122,8,47.01,-37.42,14,other_sea
123,8,46.72,-37.98,14,other_sea
124,8,46.42,-38.52,14,other_sea
125,8,46.12,-39.06,14,other_sea
126,8,45.82,-39.59,14,other_sea
127,8,45.51,-40.12,14,other_sea
128,8,45.2,-40.63,14,other_sea
129,8,44.89,-41.14,14,other_sea
130,8,44.58,-41.64,14,other_sea
131,8,44.26,-42.13,14,other_sea
132,8,43.95,-42.61,14,other_sea
133,8,43.62,-43.09,14,other_sea
134,8,43.3,-43.56,14,other_sea
135,8,42.98,-44.02,14,other_sea
136,8,42.65,-44.48,14,other_sea
137,8,42.32,-44.93,14,other_sea
138,8,41.99,-45.37,14,other_sea
139,8,41.66,-45.8,14,other_sea
140,8,41.33,-46.23,14,other_sea
141,8,40.99,-46.65,14,other_sea
142,8,40.66,-47.07,14,other_sea
143,8,40.32,-47.47,14,other_sea
144,8,39.98,-47.88,14,other_sea
145,8,39.64,-48.27,14,other_sea
1,9,40.23,48.39,15,other_land
2,9,40.57,47.99,15,other_land
3,9,40.91,47.58,15,other_land
4,9,41.25,47.17,15,other_land
5,9,41.59,46.75,15,other_land
6,9,41.93,46.32,15,other_land
7,9,42.26,45.89,15,other_land
8,9,42.6,45.45,15,other_land
9,9,42.93,45.0,15,other_land
10,9,43.26,44.55,15,other_land
11,9,43.59,44.08,15,other_land
12,9,43.91,43.62,15,other_land
13,9,44.24,43.14,15,other_land
14,9,44.56,42.66,15,other_land
15,9,44.88,42.17,15,other_land
16,9,45.2,41.67,15,other_land
17,9,45.51,41.16,15,other_land
18,9,45.83,40.64,15,other_land
19,9,46.14,40.12,15,other_land
20,9,46.44,39.59,15,other_land
21,9,46.75,39.05,15,other_land
22,9,47.05,38.5,14,other_sea
23,9,47.35,37.95,15,other_land
24,9,47.64,37.38,15,other_land
25,9,47.93,36.81,15,other_land
26,9,48.22,36.23,15,other_land
27,9,48.51,35.64,15,other_land
28,9,48.79,35.04,15,other_land
29,9,49.07,34.43,15,other_land
30,9,49.34,33.81,15,other_land
31,9,49.61,33.18,15,other_land
32,9,49.88,32.55,15,other_land
33,9,50.14,31.9,15,other_land
34,9,50.4,31.25,15,other_land
35,9,50.65,30.59,15,other_land
36,9,50.9,29.91,15,other_land
37,9,51.14,29.23,15,other_land
38,9,51.38,28.54,15,other_land
39,9,51.62,27.84,15,other_land
40,9,51.85,27.13,15,other_land
41,9,52.07,26.41,15,other_land
42,9,52.29,25.69,15,other_land
43,9,52.5,24.95,15,other_land
44,9,52.71,24.21,15,other_land
45,9,52.91,23.45,15,other_land
46,9,53.11,22.69,15,other_land
47,9,53.3,21.92,15,other_land
48,9,53.48,21.14,15,other_land
49,9,53.66,20.35,15,other_land
50,9,53.83,19.55,15,other_land
51,9,54.0,18.75,15,other_land
52,9,54.15,17.94,15,other_land
53,9,54.31,17.12,15,other_land
54,9,54.45,16.29,14,other_sea
55,9,54.59,15.46,14,other_sea
56,9,54.72,14.62,14,other_sea
57,9,54.84,13.77,14,other_sea
58,9,54.96,12.92,14,other_sea
59,9,55.07,12.06,15,other_land
60,9,55.17,11.19,14,other_sea
61,9,55.27,10.32,15,other_land
62,9,55.35,9.45,15,other_land
63,9,55.43,8.57,15,other_land
64,9,55.5,7.69,14,other_sea
65,9,55.57,6.8,14,other_sea
66,9,55.62,5.91,14,other_sea
67,9,55.67,5.02,14,other_sea
68,9,55.71,4.12,14,other_sea
69,9,55.74,3.23,14,other_sea
70,9,55.77,2.33,14,other_sea
71,9,55.79,1.43,14,other_sea
72,9,55.79,0.53,14,other_sea
73,9,55.8,-0.38,14,other_sea
74,9,55.79,-1.28,14,other_sea
75,9,55.77,-2.18,15,other_land
76,9,55.75,-3.08,15,other_land
77,9,55.72,-3.97,15,other_land
78,9,55.68,-4.87,14,other_sea
79,9,55.63,-5.76,14,other_sea
80,9,55.58,-6.65,14,other_sea
81,9,55.51,-7.54,14,other_sea
82,9,55.44,-8.42,14,other_sea
83,9,55.37,-9.3,14,other_sea
84,9,55.28,-10.18,14,other_sea
85,9,55.19,-11.05,14,other_sea
86,9,55.09,-11.92,14,other_sea
87,9,54.98,-12.78,14,other_sea
88,9,54.86,-13.63,14,other_sea
89,9,54.74,-14.48,14,other_sea
90,9,54.61,-15.32,14,other_sea
91,9,54.47,-16.15,14,other_sea
92,9,54.33,-16.98,14,other_sea
93,9,54.18,-17.8,14,other_sea
94,9,54.02,-18.61,14,other_sea
95,9,53.86,-19.42,14,other_sea
96,9,53.69,-20.22,14,other_sea
97,9,53.51,-21.01,14,other_sea
98,9,53.33,-21.79,14,other_sea
99,9,53.14,-22.56,14,other_sea
100,9,52.94,-23.33,14,other_sea
101,9,52.74,-24.08,14,other_sea
102,9,52.54,-24.83,14,other_sea
103,9,52.33,-25.57,14,other_sea
104,9,52.11,-26.29,14,other_sea
105,9,51.88,-27.01,14,other_sea
106,9,51.66,-27.72,14,other_sea
107,9,51.42,-28.43,14,other_sea
108,9,51.18,-29.12,14,other_sea
109,9,50.94,-29.8,14,other_sea
110,9,50.69,-30.48,14,other_sea
111,9,50.44,-31.14,14,other_sea
112,9,50.18,-31.8,14,other_sea
113,9,49.92,-32.44,14,other_sea
114,9,49.66,-33.08,14,other_sea
115,9,49.39,-33.71,14,other_sea
116,9,49.11,-34.33,14,other_sea
117,9,48.84,-34.94,14,other_sea
118,9,48.56,-35.54,14,other_sea
119,9,48.27,-36.13,14,other_sea
120,9,47.98,-36.71,14,other_sea
121,9,47.69,-37.29,14,other_sea
122,9,47.4,-37.85,14,other_sea
123,9,47.1,-38.41,14,other_sea
124,9,46.8,-38.96,14,other_sea
125,9,46.49,-39.5,14,other_sea
126,9,46.19,-40.03,14,other_sea
127,9,45.88,-40.56,14,other_sea
128,9,45.56,-41.07,14,other_sea
129,9,45.25,-41.58,14,other_sea
130,9,44.93,-42.08,14,other_sea
131,9,44.61,-42.57,14,other_sea
132,9,44.29,-43.06,14,other_sea
133,9,43.97,-43.54,14,other_sea
134,9,43.64,-44.01,14,other_sea
135,9,43.31,-44.47,14,other_sea
136,9,42.98,-44.92,14,other_sea
137,9,42.65,-45.37,14,other_sea
138,9,42.32,-45.81,14,other_sea
139,9,41.98,-46.25,14,other_sea
140,9,41.65,-46.68,14,other_sea
141,9,41.31,-47.1,14,other_sea
142,9,40.97,-47.51,14,other_sea
143,9,40.63,-47.92,14,other_sea
144,9,40.29,-48.32,14,other_sea
145,9,39.94,-48.72,14,other_sea
1,10,40.53,48.84,15,other_land
2,10,40.88,48.44,15,other_land
3,10,41.22,48.03,15,other_land
4,10,41.57,47.62,15,other_land
5,10,41.91,47.2,15,other_land
6,10,42.25,46.77,15,other_land
7,10,42.59,46.34,15,other_land
8,10,42.92,45.9,15,other_land
9,10,43.26,45.45,15,other_land
10,10,43.59,45.0,15,other_land
11,10,43.92,44.54,15,other_land
12,10,44.25,44.07,15,other_land
13,10,44.58,43.59,15,other_land
14,10,44.91,43.11,15,other_land
15,10,45.23,42.62,15,other_land
16,10,45.55,42.12,15,other_land
17,10,45.87,41.61,15,other_land
18,10,46.19,41.09,15,other_land
19,10,46.5,40.57,15,other_land
20,10,46.81,40.04,15,other_land
21,10,47.12,39.5,15,other_land
22,10,47.43,38.95,15,other_land
23,10,47.73,38.39,15,other_land
24,10,48.03,37.82,15,other_land
25,10,48.32,37.25,15,other_land
26,10,48.61,36.66,15,other_land
27,10,48.9,36.07,15,other_land
28,10,49.19,35.47,15,other_land
29,10,49.47,34.85,15,other_land
30,10,49.75,34.23,15,other_land
31,10,50.02,33.6,15,other_land
32,10,50.29,32.96,15,other_land
33,10,50.56,32.31,15,other_land
34,10,50.82,31.65,15,other_land
35,10,51.08,30.99,15,other_land
36,10,51.33,30.31,15,other_land
37,10,51.58,29.62,15,other_land
38,10,51.82,28.92,15,other_land
39,10,52.06,28.22,15,other_land
40,10,52.29,27.5,15,other_land
41,10,52.52,26.78,15,other_land
42,10,52.74,26.04,15,other_land
43,10,52.95,25.3,15,other_land
44,10,53.17,24.55,15,other_land
45,10,53.37,23.79,15,other_land
46,10,53.57,23.01,15,other_land
47,10,53.76,22.23,15,other_land
48,10,53.95,21.45,15,other_land
49,10,54.13,20.65,15,other_land
50,10,54.3,19.84,15,other_land
51,10,54.47,19.03,14,other_sea
52,10,54.63,18.21,15,other_land
53,10,54.79,17.38,14,other_sea
54,10,54.93,16.54,14,other_sea
55,10,55.07,15.69,14,other_sea
56,10,55.21,14.84,14,other_sea
57,10,55.33,13.98,14,other_sea
58,10,55.45,13.12,15,other_land
59,10,55.56,12.25,15,other_land
60,10,55.67,11.37,15,other_land
61,10,55.76,10.49,14,other_sea
62,10,55.85,9.6,15,other_land
63,10,55.93,8.71,15,other_land
64,10,56.01,7.81,14,other_sea
65,10,56.07,6.91,14,other_sea
66,10,56.13,6.01,14,other_sea
67,10,56.18,5.1,14,other_sea
68,10,56.22,4.19,14,other_sea
69,10,56.25,3.28,14,other_sea
70,10,56.28,2.36,14,other_sea
71,10,56.29,1.45,14,other_sea
72,10,56.3,0.53,14,other_sea
73,10,56.3,-0.38,14,other_sea
74,10,56.3,-1.3,14,other_sea
75,10,56.28,-2.21,14,other_sea
76,10,56.26,-3.12,15,other_land
77,10,56.22,-4.04,15,other_land
78,10,56.18,-4.95,15,other_land
79,10,56.14,-5.85,14,other_sea
80,10,56.08,-6.76,14,other_sea
81,10,56.02,-7.66,14,other_sea
82,10,55.95,-8.56,14,other_sea
83,10,55.87,-9.45,14,other_sea
84,10,55.78,-10.34,14,other_sea
85,10,55.68,-11.22,14,other_sea
86,10,55.58,-12.1,14,other_sea
87,10,55.47,-12.97,14,other_sea
88,10,55.35,-13.84,14,other_sea
89,10,55.23,-14.7,14,other_sea
90,10,55.1,-15.55,14,other_sea
91,10,54.96,-16.4,14,other_sea
92,10,54.81,-17.24,14,other_sea
93,10,54.66,-18.07,14,other_sea
94,10,54.5,-18.89,14,other_sea
95,10,54.33,-19.71,14,other_sea
96,10,54.16,-20.51,14,other_sea
97,10,53.98,-21.31,14,other_sea
98,10,53.79,-22.1,14,other_sea
99,10,53.6,-22.88,14,other_sea
100,10,53.4,-23.66,14,other_sea
101,10,53.2,-24.42,14,other_sea
102,10,52.99,-25.18,14,other_sea
103,10,52.77,-25.92,14,other_sea
104,10,52.55,-26.66,14,other_sea
105,10,52.33,-27.38,14,other_sea
106,10,52.1,-28.1,14,other_sea
107,10,51.86,-28.81,14,other_sea
108,10,51.62,-29.51,14,other_sea
109,10,51.37,-30.19,14,other_sea
110,10,51.12,-30.87,14,other_sea
111,10,50.86,-31.54,14,other_sea
112,10,50.6,-32.2,14,other_sea
113,10,50.34,-32.85,14,other_sea
114,10,50.07,-33.5,14,other_sea
115,10,49.79,-34.13,14,other_sea
116,10,49.52,-34.75,14,other_sea
117,10,49.24,-35.36,14,other_sea
118,10,48.95,-35.97,14,other_sea
119,10,48.66,-36.56,14,other_sea
120,10,48.37,-37.15,14,other_sea
121,10,48.08,-37.73,14,other_sea
122,10,47.78,-38.3,14,other_sea
123,10,47.48,-38.85,14,other_sea
124,10,47.17,-39.41,14,other_sea
125,10,46.86,-39.95,14,other_sea
126,10,46.55,-40.48,14,other_sea
127,10,46.24,-41.01,14,other_sea
128,10,45.92,-41.52,14,other_sea
129,10,45.61,-42.03,14,other_sea
130,10,45.28,-42.53,14,other_sea
131,10,44.96,-43.03,14,other_sea
132,10,44.64,-43.51,14,other_sea
133,10,44.31,-43.99,14,other_sea
134,10,43.98,-44.46,14,other_sea
135,10,43.65,-44.92,14,other_sea
136,10,43.31,-45.38,14,other_sea
137,10,42.98,-45.83,14,other_sea
138,10,42.64,-46.27,14,other_sea
139,10,42.3,-46.7,14,other_sea
140,10,41.96,-47.13,14,other_sea
141,10,41.62,-47.55,14,other_sea
142,10,41.28,-47.96,14,other_sea
143,10,40.94,-48.37,14,other_sea
144,10,40.59,-48.77,14,other_sea
145,10,40.24,-49.17,14,other_sea
1,11,40.83,49.29,15,other_land
2,11,41.18,48.9,15,other_land
3,11,41.53,48.49,15,other_land
4,11,41.88,48.08,15,other_land
5,11,42.22,47.66,15,other_land
